"name","sku","page_url","specifications","img_url"
"StrongBOLT euro profile sashlock","YL22EUS-SS-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-euro-profile-sashlock","Euro-profile strongbolt sashlock with chamfered bolt for greater attack resistance, with anti-pick and anti-saw features for resistance against attack, quick reversible radius latch and suitable for doors up to 54mm thick. Supplied with radius plastic spli","https://d3oaxe41u6vpgy.cloudfront.net/JL22OVS-PB-2.5.jpg"
"StrongBOLT euro profile deadlock  3.0 stainless steel","YL21EUS-SS-3.0","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-euro-profile-deadlock-3-0-stainless-steel","Euro-profile StrongBOLT deadlock with chamfered bolt for greater attack resistance, featuring anti-pick and anti-saw for resistance against attack, easy retro-fit for many existing uk mortice locks and suitable for doors up to 54mm thick.","https://d3oaxe41u6vpgy.cloudfront.net/YL21EUS-SS-3.0.jpg"
"StrongBOLT euro profile sashlock","YL22EUS-SS-3.0","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-euro-profile-sashlock-yl22eus-ss-3-0","Euro-profile strongbolt sashlock with chamfered bolt for greater attack resistance, with anti-pick and anti-saw features for resistance against attack, quick reversible radius latch and suitable for doors up to 54mm thick. Supplied with radius plastic spli","https://d3oaxe41u6vpgy.cloudfront.net/JL22OVS-PB-2.5.jpg"
"StrongBOLT euro profile deadlock  3.0 polished brass","YL21EUS-PB-3.0","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-euro-profile-deadlock-3-0-polished-brass","Euro-profile StrongBOLT deadlock with chamfered bolt for greater attack resistance, featuring anti-pick and anti-saw for resistance against attack, easy retro-fit for many existing uk mortice locks and suitable for doors up to 54mm thick.","https://d3oaxe41u6vpgy.cloudfront.net/YL21EUS-PB-3.0.jpg"
"StrongBOLT euro profile sashlock","YL22EUS-PB-3.0","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-euro-profile-sashlock-yl22eus-pb-3-0","Euro-profile strongbolt sashlock with chamfered bolt for greater attack resistance, with anti-pick and anti-saw features for resistance against attack, quick reversible radius latch and suitable for doors up to 54mm thick. Supplied with radius plastic spli","https://d3oaxe41u6vpgy.cloudfront.net/JL22OVS-PB-2.5.jpg"
"StrongBOLT euro profile deadlock  2.5 polished brass","YL21EUS-PB-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-euro-profile-deadlock-2-5-polished-brass","Euro-profile StrongBOLT deadlock with chamfered bolt for greater attack resistance, featuring anti-pick and anti-saw for resistance against attack, easy retro-fit for many existing uk mortice locks and suitable for doors up to 54mm thick.","https://d3oaxe41u6vpgy.cloudfront.net/YL21EUS-PB-2.5.jpg"
"StrongBOLT euro profile sashlock","YL22EUS-PB-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-euro-profile-sashlock-yl22eus-pb-2-5","Euro-profile strongbolt sashlock with chamfered bolt for greater attack resistance, with anti-pick and anti-saw features for resistance against attack, quick reversible radius latch and suitable for doors up to 54mm thick. Supplied with radius plastic spli","https://d3oaxe41u6vpgy.cloudfront.net/JL22OVS-PB-2.5.jpg"
"StrongBOLT euro profile sashlock","JL22EUS-SS-3.0","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-euro-profile-sashlock-jl22eus-ss-3-0","Euro-profile strongbolt sashlock with chamfered bolt for greater attack resistance, with anti-pick and anti-saw features for resistance against attack, quick reversible radius latch and suitable for doors up to 54mm thick. Supplied with radius plastic spli","https://d3oaxe41u6vpgy.cloudfront.net/JL22OVS-PB-2.5.jpg"
"StrongBOLT euro profile deadlock  2.5","JL21EUS-SS-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-euro-profile-deadlock-2-5","Euro-profile StrongBOLT deadlock with chamfered bolt for greater attack resistance, featuring anti-pick and anti-saw for resistance against attack, easy retro-fit for many existing uk mortice locks and suitable for doors up to 54mm thick.","https://d3oaxe41u6vpgy.cloudfront.net/JL21EUS-SS-2.5.jpg"
"StrongBOLT euro profile sashlock","JL22EUS-SS-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-euro-profile-sashlock-jl22eus-ss-2-5","Euro-profile strongbolt sashlock with chamfered bolt for greater attack resistance, with anti-pick and anti-saw features for resistance against attack, quick reversible radius latch and suitable for doors up to 54mm thick. Supplied with radius plastic spli","https://d3oaxe41u6vpgy.cloudfront.net/JL22OVS-PB-2.5.jpg"
"StrongBOLT euro profile sashlock","JL22EUS-PB-3.0","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-euro-profile-sashlock-jl22eus-pb-3-0","Euro-profile strongbolt sashlock with chamfered bolt for greater attack resistance, with anti-pick and anti-saw features for resistance against attack, quick reversible radius latch and suitable for doors up to 54mm thick. Supplied with radius plastic spli","https://d3oaxe41u6vpgy.cloudfront.net/JL22OVS-PB-2.5.jpg"
"StrongBOLT 2.5"" bathroom lock stainless steel","Y22WCS-SS-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-2-5-bathroom-lock-stainless-steel","Our StrongBOLT bathroom lock is UK designed and produced at one of our manufacturing facilities. It features a unique chamfered bolt design which increased the performance of the lock under side load attack and anti-saw security. The sashlock is also easil","https://d3oaxe41u6vpgy.cloudfront.net/Y22WCS-SS-2.5.jpg"
"StrongBOLT 3"" bathroom lock polished brass","Y22WCS-PB-3.0","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-3-bathroom-lock-polished-brass","Our StrongBOLT bathroom lock is UK designed and produced at one of our manufacturing facilities. It features a unique chamfered bolt design which increased the performance of the lock under side load attack and anti-saw security. The sashlock is also easil","https://d3oaxe41u6vpgy.cloudfront.net/Y22WCS-PB-3.0.jpg"
"StrongBOLT 2.5"" bathroom lock polished brass ","Y22WCS-PB-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-2-5-bathroom-lock-polished-brass","Our StrongBOLT bathroom lock is UK designed and produced at one of our manufacturing facilities. It features a unique chamfered bolt design which increased the performance of the lock under side load attack and anti-saw security. The sashlock is also easil","https://d3oaxe41u6vpgy.cloudfront.net/Y22WCS-PB-2.5.jpg"
"StrongBOLT 3"" bathroom lock stainless steel","J22WCS-SS-3.0","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-3-bathroom-lock-stainless-steel","Our StrongBOLT bathroom lock is UK designed and produced at one of our manufacturing facilities. It features a unique chamfered bolt design which increased the performance of the lock under side load attack and anti-saw security. The sashlock is also easil","https://d3oaxe41u6vpgy.cloudfront.net/J22WCS-SS-3.0.jpg"
"StrongBOLT 3"" bathroom lock polished brass","J22WCS-PB-3.0","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-3-bathroom-lock-polished-brass-j22wcs-pb-3-0","Our StrongBOLT bathroom lock is UK designed and produced at one of our manufacturing facilities. It features a unique chamfered bolt design which increased the performance of the lock under side load attack and anti-saw security. The sashlock is also easil","https://d3oaxe41u6vpgy.cloudfront.net/J22WCS-PB-3.0.jpg"
"StrongBOLT 2.5"" bathroom lock stainless steel ","J22WCS-SS-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-2-5-bathroom-lock-stainless-steel-j22wcs-ss-2-5","Our StrongBOLT bathroom lock is UK designed and produced at one of our manufacturing facilities. It features a unique chamfered bolt design which increased the performance of the lock under side load attack and anti-saw security. The sashlock is also easil","https://d3oaxe41u6vpgy.cloudfront.net/J22WCS-SS-2.5.jpg"
"StrongBOLT oval profile sashlock stainless steel 57mm","JL22OVS-SS-3.0","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-oval-profile-sashlock-stainless-steel-57mm","Oval profile StrongBOLT sashlock with chamfered bolt for greater attack resistance, featuring anti-pick and anti-saw for resistance against attack, quick reversible radius latch and suitable for doors up to 54mm thick.","https://d3oaxe41u6vpgy.cloudfront.net/JL22OVS-SS-3.0.jpg"
"StrongBOLT oval profile sashlock stainless steel 45mm","JL22OVS-SS-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-oval-profile-sashlock-stainless-steel-45mm","Oval profile StrongBOLT sashlock with chamfered bolt for greater attack resistance, featuring anti-pick and anti-saw for resistance against attack, quick reversible radius latch and suitable for doors up to 54mm thick.","https://d3oaxe41u6vpgy.cloudfront.net/JL22OVS-SS-2.5.jpg"
"StrongBOLT oval profile deadlock polished brass 57mm","JL21OVS-PB-3.0","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-oval-profile-deadlock-polished-brass-57mm","Oval profile StrongBOLT deadlock with chamfered bolt for greater attack resistance, featuring anti-pick and anti-saw for resistance against attack, easy retro-fit for many existing uk mortice locks and suitable for doors up to 54mm thick.","https://d3oaxe41u6vpgy.cloudfront.net/JL21OVS-PB-3.0.jpg"
"StrongBOLT oval profile deadlock stainless steel 57mm","JL21OVS-SS-3.0","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-oval-profile-deadlock-stainless-steel-57mm","Oval profile StrongBOLT deadlock with chamfered bolt for greater attack resistance, featuring anti-pick and anti-saw for resistance against attack, easy retro-fit for many existing uk mortice locks and suitable for doors up to 54mm thick.","https://d3oaxe41u6vpgy.cloudfront.net/JL21OVS-SS-3.0.jpg"
"StrongBOLT oval profile sashlock polished brass 57mm","JL22OVS-PB-3.0","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-oval-profile-sashlock-polished-brass-57mm","Oval profile StrongBOLT sashlock with chamfered bolt for greater attack resistance, featuring anti-pick and anti-saw for resistance against attack, quick reversible radius latch and suitable for doors up to 54mm thick.","https://d3oaxe41u6vpgy.cloudfront.net/JL22OVS-PB-3.0.jpg"
"StrongBOLT oval profile deadlock stainless steel 45mm","JL21OVS-SS-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-oval-profile-deadlock-stainless-steel-45mm","Oval profile StrongBOLT deadlock with chamfered bolt for greater attack resistance, featuring anti-pick and anti-saw for resistance against attack, easy retro-fit for many existing uk mortice locks and suitable for doors up to 54mm thick.","https://d3oaxe41u6vpgy.cloudfront.net/JL21OVS-SS-2.5.jpg"
"StrongBOLT euro profile sashlock","JL22EUS-PB-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-euro-profile-sashlock-jl22eus-pb-2-5","Euro-profile strongbolt sashlock with chamfered bolt for greater attack resistance, with anti-pick and anti-saw features for resistance against attack, quick reversible radius latch and suitable for doors up to 54mm thick. Supplied with radius plastic spli","https://d3oaxe41u6vpgy.cloudfront.net/JL22OVS-PB-2.5.jpg"
"StrongBOLT euro profile mortice deadlock","JL21EUS-PB-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-euro-profile-mortice-deadlock","StrongBOLT� is an extended range built on the best in class BS 5 lever and includes 5 lever, 3 lever, bathroom locks, and Euro and Oval profile cylinder lock cases - all designed in the UK by ASSA ABLOY and produced by an ASSA ABLOY manufacturing facility.","https://d3oaxe41u6vpgy.cloudfront.net/JL21EUS-PB-2.5.jpg"
"StrongBOLT 2.5"" bathroom lock polished brass ","J22WCS-PB-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-2-5-bathroom-lock-polished-brass-j22wcs-pb-2-5","Our StrongBOLT bathroom lock is UK designed and produced at one of our manufacturing facilities. It features a unique chamfered bolt design which increased the performance of the lock under side load attack and anti-saw security. The sashlock is also easil","https://d3oaxe41u6vpgy.cloudfront.net/J22WCS-PB-2.5.jpg"
"StrongBOLT oval profile mortice sashlock","JL22OVS-PB-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-oval-profile-mortice-sashlock","StrongBOLT� is an extended range built on the best in class BS 5 lever and includes 5 lever, 3 lever, bathroom locks, and Euro and Oval profile cylinder lock cases - all designed in the UK by ASSA ABLOY and produced by an ASSA ABLOY manufacturing facility.","https://d3oaxe41u6vpgy.cloudfront.net/JL22OVS-PB-2.5.jpg"
"StrongBOLT oval profile mortice deadlock","JL21OVS-PB-2.5","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/cylinder-lockcases/strongbolt/strongbolt-oval-profile-mortice-deadlock","StrongBOLT� is an extended range built on the best in class BS 5 lever and includes 5 lever, 3 lever, bathroom locks, and Euro and Oval profile cylinder lock cases - all designed in the UK by ASSA ABLOY and produced by an ASSA ABLOY manufacturing facility.","https://d3oaxe41u6vpgy.cloudfront.net/JL21OVS-PB-2.5.jpg"
"2 lever sashlock polished brass","Y2295-PL-3.00","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/2-lever-locks/2-lever-sashlock-polished-brass","2 lever mortice sashlock suitable for lightweight knobs or sprung handles, including a reversible latch and suitable for doors up to 54mm thick","https://d3oaxe41u6vpgy.cloudfront.net/Y2295-PL-3.00.jpg"
"2 lever rebated sashlock electro brass","Y2242-EB-3.00","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/2-lever-locks/2-lever-rebated-sashlock-electro-brass","2 lever mortice rebated sashlock suitable for lightweight knobs or sprung handles, including a reversible latch and suitable for doors up to 54mm thick","https://d3oaxe41u6vpgy.cloudfront.net/Y2242-EB-3.00.jpg"
"2 lever rebated sashlock silver enamel","Y2242-SE-2.50","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/2-lever-locks/2-lever-rebated-sashlock-silver-enamel","2 lever mortice rebated sashlock suitable for lightweight knobs or sprung handles, including a reversible latch and suitable for doors up to 54mm thick","https://d3oaxe41u6vpgy.cloudfront.net/Y2242-SE-2.50.jpg"
"2 lever sashlock chrome","Y2295-CH-3.00","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/2-lever-locks/2-lever-sashlock-chrome","2 lever mortice sashlock suitable for lightweight knobs or sprung handles, including a reversible latch and suitable for doors up to 54mm thick","https://d3oaxe41u6vpgy.cloudfront.net/Y2295-CH-3.00.jpg"
"2 lever sashlock chrome 45mm 2.50","Y2295-CH-2.50","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/2-lever-locks/2-lever-sashlock-chrome-45mm-2-50","2 lever mortice sashlock suitable for lightweight knobs or sprung handles, including a reversible latch and suitable for doors up to 54mm thick","https://d3oaxe41u6vpgy.cloudfront.net/Y2295-CH-2.50.jpg"
"2 lever rebated sashlock electro brass 44.5mm 2.50","Y2242-EB-2.50","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/2-lever-locks/2-lever-rebated-sashlock-electro-brass-44-5mm-2-50","2 lever mortice rebated sashlock suitable for lightweight knobs or sprung handles, including a reversible latch and suitable for doors up to 54mm thick","https://d3oaxe41u6vpgy.cloudfront.net/Y2242-EB-2.50.jpg"
"2 lever rebated sashlock silver enamel 57mm 3.00","J2242-SE-3.00","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/2-lever-locks/2-lever-rebated-sashlock-silver-enamel-57mm-3-00","2 lever mortice rebated sashlock suitable for lightweight knobs or sprung handles, including a reversible latch and suitable for doors up to 54mm thick","https://d3oaxe41u6vpgy.cloudfront.net/J2242-SE-3.00.jpg"
"2 lever sashlock polished brass 45mm 2.50","J2295-PL-2.50","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/2-lever-locks/2-lever-sashlock-polished-brass-45mm-2-50","2 lever mortice sashlock suitable for lightweight knobs or sprung handles, including a reversible latch and suitable for doors up to 54mm thick","https://d3oaxe41u6vpgy.cloudfront.net/J2295-PL-2.50.jpg"
"2 lever rebated sashlock silver enamel 44.5mm","J2242-SE-2.50","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/2-lever-locks/2-lever-rebated-sashlock-silver-enamel-44-5mm","2 lever mortice rebated sashlock suitable for lightweight knobs or sprung handles, including a reversible latch and suitable for doors up to 54mm thick","https://d3oaxe41u6vpgy.cloudfront.net/J2242-SE-2.50.jpg"
"2 lever sashlock chrome 57mm","J2295-CH-3.00","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/2-lever-locks/2-lever-sashlock-chrome-57mm","2 lever mortice sashlock suitable for lightweight knobs or sprung handles, including a reversible latch and suitable for doors up to 54mm thick","https://d3oaxe41u6vpgy.cloudfront.net/J2295-CH-3.00.jpg"
"2 lever rebated sashlock electro brass 57mm","J2242-EB-3.00","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/2-lever-locks/2-lever-rebated-sashlock-electro-brass-57mm","2 lever mortice rebated sashlock suitable for lightweight knobs or sprung handles, including a reversible latch and suitable for doors up to 54mm thick","https://d3oaxe41u6vpgy.cloudfront.net/J2242-EB-3.00.jpg"
"2 lever sashlock polished brass 57mm","J2295-PL-3.00","https://www.uniononline.co.uk/uk/en/products/locks-and-cylinders/mortice-locks/2-lever-locks/2-lever-sashlock-polished-brass-57mm","2 lever mortice sashlock suitable for lightweight knobs or sprung handles, including a reversible latch and suitable for doors up to 54mm thick","https://d3oaxe41u6vpgy.cloudfront.net/J2295-PL-3.00.jpg"
